#  Table S1: These are the weighted harmonic mean of the GTEx VG estimates from different tissues. These estimates are not recommended for use in ANEVA-DOT.	
#GeneID	Avg_VG
ENSG00000177370	0.00324455
ENSG00000177374	0.000820244
ENSG00000177380	0.00153049
ENSG00000177383	0.00126572
ENSG00000177406	0.0160829
ENSG00000177409	0.00357767
ENSG00000177410	0.00584954
ENSG00000177414	0.00561249
ENSG00000177425	0.00195198
ENSG00000177426	0.00234964
ENSG00000177427	0.0101203
ENSG00000177432	3.62074
ENSG00000177455	0.00105244
ENSG00000177459	0.00723454
ENSG00000177463	0.00644336
ENSG00000177464	0.00377282
ENSG00000177469	0.00101227
ENSG00000177479	0.00154872
ENSG00000177483	0.00642413
ENSG00000177494	0.00625056
ENSG00000177508	0.0033742
ENSG00000177511	0.000894672
ENSG00000177519	0.0183174
ENSG00000177542	0.00102693
ENSG00000177556	0.020563
ENSG00000177558	0.0205025
ENSG00000177565	0.00124138
ENSG00000177575	0.00208255
ENSG00000177595	0.00353163
ENSG00000177600	0.00416764
ENSG00000177602	0.00950332
ENSG00000177606	0.00104748
ENSG00000177613	0.0013569
ENSG00000177614	0.00344055
ENSG00000177627	0.154771
ENSG00000177646	0.00717717
ENSG00000177663	0.00445812
ENSG00000177666	0.00173046
ENSG00000177673	0.000707622
ENSG00000177674	0.00428248
ENSG00000177675	0.00564224
ENSG00000177679	0.00210746
ENSG00000177683	0.00336013
ENSG00000177685	0.00947951
ENSG00000177697	0.0182408
ENSG00000177700	0.00303834
ENSG00000177706	0.00288076
ENSG00000177707	0.00686367
ENSG00000177721	0.00780907
ENSG00000177728	0.000945404
ENSG00000177731	0.000650455
ENSG00000177732	0.00194088
ENSG00000177733	0.00233433
ENSG00000177752	0.00454946
ENSG00000177807	0.00165898
ENSG00000177830	0.00162479
ENSG00000177853	0.00180779
ENSG00000177875	0.00146686
ENSG00000177885	0.0052908
ENSG00000177888	0.00279473
ENSG00000177889	0.00121527
ENSG00000177932	0.0146717
ENSG00000177938	0.00318818
ENSG00000177943	0.00230489
ENSG00000177946	0.00217855
ENSG00000177947	0.0109239
ENSG00000177951	0.0024382
ENSG00000177963	0.00103292
ENSG00000177971	0.00142772
ENSG00000177981	0.00141012
ENSG00000177989	0.00290297
ENSG00000177990	0.0285884
ENSG00000177992	0.000779778
ENSG00000177994	0.025427
ENSG00000178021	0.0205153
ENSG00000178026	0.0009251
ENSG00000178028	0.00272772
ENSG00000178031	0.00537139
ENSG00000178033	0.00599726
ENSG00000178038	0.00642428
ENSG00000178053	0.00190174
ENSG00000178074	0.00194271
ENSG00000178075	0.00408948
ENSG00000178078	0.0102354
ENSG00000178093	0.000407548
ENSG00000178104	0.024876
ENSG00000178127	0.00114352
ENSG00000178149	0.000813012
ENSG00000178163	0.000746389
ENSG00000178184	0.00172217
ENSG00000178188	0.000671512
ENSG00000178199	0.00288278
ENSG00000178202	0.00199579
ENSG00000178209	0.00402397
ENSG00000178222	0.00730207
ENSG00000178233	0.000718318
ENSG00000178248	0.00186251
ENSG00000178252	0.00187438
ENSG00000178257	0.00111949
ENSG00000178279	0.00487646
ENSG00000178295	0.00249796
ENSG00000178338	0.0188412
ENSG00000178343	0.00207893
ENSG00000178363	0.0159314
ENSG00000178372	0.012273
ENSG00000178381	0.00437702
ENSG00000178395	0.000310315
ENSG00000178397	0.00340891
ENSG00000178401	0.00315752
ENSG00000178404	0.00198154
ENSG00000178412	0.00179817
ENSG00000178425	0.00762514
ENSG00000178445	0.0191121
ENSG00000178449	0.0118339
ENSG00000178460	0.00723421
ENSG00000178462	0.00221758
ENSG00000178498	0.00138058
ENSG00000178502	0.000649815
ENSG00000178531	0.00448902
ENSG00000178538	0.00400894
ENSG00000178567	0.00157192
ENSG00000178568	0.00256358
ENSG00000178573	0.0035037
ENSG00000178585	0.00224039
ENSG00000178597	0.0341612
ENSG00000178602	0.0279996
ENSG00000178607	0.00148335
ENSG00000178623	0.0335091
ENSG00000178645	0.058767
ENSG00000178685	0.00251604
ENSG00000178690	0.0617719
ENSG00000178691	0.00156499
ENSG00000178695	0.00193259
ENSG00000178719	0.000606552
ENSG00000178726	0.00372067
ENSG00000178734	0.0708489
ENSG00000178741	0.0226131
ENSG00000178752	0.0599131
ENSG00000178761	0.00105747
ENSG00000178764	0.00144355
ENSG00000178772	0.00323716
ENSG00000178773	0.0587166
ENSG00000178776	0.0162529
ENSG00000178789	0.0187564
ENSG00000178795	0.0173943
ENSG00000178796	0.012756
ENSG00000178802	0.00599856
ENSG00000178803	0.00494747
ENSG00000178814	0.000781295
ENSG00000178821	0.00284573
ENSG00000178828	0.0212845
ENSG00000178852	0.00547673
ENSG00000178860	0.00286244
ENSG00000178878	0.00195841
ENSG00000178882	0.0079347
ENSG00000178904	0.00199579
ENSG00000178913	0.00115855
ENSG00000178919	0.015819
ENSG00000178921	0.00193875
ENSG00000178922	0.00332014
ENSG00000178927	0.00185894
ENSG00000178950	0.0014273
ENSG00000178951	0.000427164
ENSG00000178952	0.00751778
ENSG00000178965	0.000503539
ENSG00000178971	0.00259395
ENSG00000178974	0.00116134
ENSG00000178977	0.0223675
ENSG00000178980	0.00515834
ENSG00000178996	0.00153383
ENSG00000178997	0.0016267
ENSG00000178999	0.00696933
ENSG00000179008	0.0225804
ENSG00000179010	0.00245667
ENSG00000179021	0.000922249
ENSG00000179029	0.0115962
ENSG00000179041	0.00114896
ENSG00000179044	0.00127225
ENSG00000179051	0.000448882
ENSG00000179057	0.0216944
ENSG00000179058	0.00119572
ENSG00000179088	0.000414635
ENSG00000179091	0.00145382
ENSG00000179094	0.0011831
ENSG00000179104	0.00324952
ENSG00000179115	0.00111988
ENSG00000179119	0.00209702
ENSG00000179133	0.00317811
ENSG00000179134	0.00182568
ENSG00000179142	0.061607
ENSG00000179144	0.00201981
ENSG00000179148	0.00193644
ENSG00000179151	0.00172913
ENSG00000179152	0.00396147
ENSG00000179163	0.0024245
ENSG00000179168	0.00538008
ENSG00000179178	0.0012698
ENSG00000179195	0.00124727
ENSG00000179213	0.0831377
ENSG00000179218	0.00551792
ENSG00000179241	0.00151868
ENSG00000179242	0.00136812
ENSG00000179262	0.00105102
ENSG00000179299	0.0109628
ENSG00000179314	0.00158474
ENSG00000179344	0.125719
ENSG00000179348	0.00116221
ENSG00000179361	0.00828503
ENSG00000179364	0.000853481
ENSG00000179388	0.00291653
ENSG00000179397	0.00310682
ENSG00000179399	0.00883586
ENSG00000179403	0.00178277
ENSG00000179407	0.00776348
ENSG00000179409	0.00165808
ENSG00000179431	0.0188729
ENSG00000179477	0.0058766
ENSG00000179523	0.000933959
ENSG00000179526	0.000822974
ENSG00000179532	0.00121278
ENSG00000179562	0.0012291
ENSG00000179583	0.00412628
ENSG00000179588	0.00248113
ENSG00000179593	0.018384
ENSG00000179598	0.00659153
ENSG00000179604	0.0017656
ENSG00000179632	0.00160785
ENSG00000179636	0.017145
ENSG00000179698	0.000808815
ENSG00000179715	0.0177906
ENSG00000179743	0.00146001
ENSG00000179772	0.00140259
ENSG00000179776	0.00196213
ENSG00000179820	0.0022185
ENSG00000179833	0.00207092
ENSG00000179846	0.00707087
ENSG00000179855	0.0320674
ENSG00000179859	0.00202402
ENSG00000179862	0.00362319
ENSG00000179869	0.0192314
ENSG00000179886	0.00177557
ENSG00000179889	0.0026587
ENSG00000179909	0.00167089
ENSG00000179912	0.000881479
ENSG00000179913	0.0155818
ENSG00000179915	0.000422256
ENSG00000179918	0.00089672
ENSG00000179921	0.0106089
ENSG00000179922	0.00150812
ENSG00000179933	0.00127721
ENSG00000179941	0.00618328
ENSG00000179954	0.02358
ENSG00000179981	0.00256986
ENSG00000179988	0.0014737
ENSG00000180008	0.000797258
ENSG00000180011	0.00317072
ENSG00000180043	0.00307741
ENSG00000180061	0.0167379
ENSG00000180089	0.00164086
ENSG00000180096	0.00203361
ENSG00000180104	0.00418514
ENSG00000180113	0.00192398
ENSG00000180139	0.0016624
ENSG00000180155	0.00388102
ENSG00000180176	0.00320324
ENSG00000180185	0.0135219
ENSG00000180190	0.00207533
ENSG00000180198	0.00160177
ENSG00000180210	0.00317846
ENSG00000180219	0.0167097
ENSG00000180233	0.00714633
ENSG00000180251	0.00120551
ENSG00000180259	0.29183
ENSG00000180263	0.00214018
ENSG00000180264	0.0414483
ENSG00000180279	0.00172725
ENSG00000180287	0.0381612
ENSG00000180316	0.0126649
ENSG00000180336	0.000414962
ENSG00000180346	0.00758925
ENSG00000180353	0.00197102
ENSG00000180354	0.00257607
ENSG00000180357	0.0012519
ENSG00000180370	0.00203269
ENSG00000180376	0.00307856
ENSG00000180398	0.00218613
ENSG00000180422	0.0440151
ENSG00000180424	0.00711746
ENSG00000180425	0.0195863
ENSG00000180432	0.00421958
ENSG00000180440	0.00229804
ENSG00000180447	0.00523654
ENSG00000180448	0.00179454
ENSG00000180481	0.00976248
ENSG00000180483	0.000747276
ENSG00000180509	0.0192383
ENSG00000180530	0.00165228
ENSG00000180537	0.00174163
ENSG00000180539	0.0163436
ENSG00000180543	0.00123472
ENSG00000180549	0.00498646
ENSG00000180573	0.0021527
ENSG00000180611	0.00295054
ENSG00000180616	0.00501789
ENSG00000180628	0.00133562
ENSG00000180644	0.00265863
ENSG00000180660	0.00396033
ENSG00000180667	0.00894438
ENSG00000180694	0.00298262
ENSG00000180697	0.0145153
ENSG00000180712	0.00913951
ENSG00000180730	0.0493232
ENSG00000180739	0.00142167
ENSG00000180745	0.00115764
ENSG00000180758	0.00233818
ENSG00000180767	0.00310539
ENSG00000180773	0.00585383
ENSG00000180777	0.0296522
ENSG00000180785	0.0744307
ENSG00000180787	0.00195558
ENSG00000180801	0.00129587
ENSG00000180806	0.00386127
ENSG00000180817	0.00832442
ENSG00000180818	0.000624434
ENSG00000180834	0.0025945
ENSG00000180846	0.0248663
ENSG00000180861	0.0657079
ENSG00000180871	0.00384894
ENSG00000180875	0.00541543
ENSG00000180878	0.00214819
ENSG00000180891	0.00108815
ENSG00000180900	0.00090599
ENSG00000180901	0.0008989
ENSG00000180902	0.00997947
ENSG00000180914	0.0279267
ENSG00000180917	0.00234543
ENSG00000180921	0.00148708
ENSG00000180953	0.023583
ENSG00000180979	0.00150867
ENSG00000180992	0.00257136
ENSG00000180998	0.00593677
ENSG00000180999	0.0277626
ENSG00000181004	0.000645602
ENSG00000181013	0.00450824
ENSG00000181016	0.0219676
ENSG00000181019	0.00571185
ENSG00000181026	0.00148478
ENSG00000181027	0.00225357
ENSG00000181029	0.00398845
ENSG00000181031	0.0151582
ENSG00000181035	0.00124649
ENSG00000181036	0.00679953
ENSG00000181045	0.00263539
ENSG00000181072	0.00620218
ENSG00000181085	0.00428416
ENSG00000181090	0.00121514
ENSG00000181092	0.00786305
ENSG00000181104	0.0209312
ENSG00000181123	0.00331169
ENSG00000181135	0.00395135
ENSG00000181143	0.00433418
ENSG00000181163	0.0171797
ENSG00000181192	0.00166953
ENSG00000181195	0.00516975
ENSG00000181220	0.0013469
ENSG00000181222	0.00109142
ENSG00000181234	0.00455136
ENSG00000181264	0.00419822
ENSG00000181274	0.00177906
ENSG00000181291	0.0111528
ENSG00000181350	0.00190498
ENSG00000181378	0.000997543
ENSG00000181381	0.00542739
ENSG00000181392	0.0183924
ENSG00000181396	0.00193417
ENSG00000181409	0.0022777
ENSG00000181418	0.000450911
ENSG00000181444	0.0120994
ENSG00000181458	0.00249618
ENSG00000181467	0.0156354
ENSG00000181472	0.000803482
ENSG00000181481	0.0033736
ENSG00000181513	0.00178647
ENSG00000181523	0.00291022
ENSG00000181555	0.00109676
ENSG00000181588	0.00248775
ENSG00000181619	0.000587078
ENSG00000181631	0.00398358
ENSG00000181638	0.00166346
ENSG00000181649	0.00605721
ENSG00000181652	0.00244808
ENSG00000181656	0.000436823
ENSG00000181666	0.00125389
ENSG00000181744	0.00689945
ENSG00000181754	0.00109397
ENSG00000181778	0.0161006
ENSG00000181781	0.00611993
ENSG00000181786	0.00124885
ENSG00000181788	0.00214598
ENSG00000181789	0.0012918
ENSG00000181790	0.000623786
ENSG00000181804	0.00168498
ENSG00000181817	0.00112975
ENSG00000181826	0.00192936
ENSG00000181827	0.00189701
ENSG00000181830	0.00269897
ENSG00000181856	0.00192957
ENSG00000181873	0.00227479
ENSG00000181885	0.00530211
ENSG00000181908	0.000821112
ENSG00000181915	0.0022197
ENSG00000181924	0.00133132
ENSG00000181982	0.00215602
ENSG00000181991	0.000395058
ENSG00000182010	0.00836916
ENSG00000182013	0.00256131
ENSG00000182022	0.00289173
ENSG00000182040	0.0206098
ENSG00000182054	0.00254084
ENSG00000182087	0.00136623
ENSG00000182093	0.0113884
ENSG00000182095	0.00088209
ENSG00000182103	0.000923301
ENSG00000182107	0.00274355
ENSG00000182108	0.00232342
ENSG00000182117	0.00207663
ENSG00000182132	0.00490081
ENSG00000182134	0.00435395
ENSG00000182141	0.0160042
ENSG00000182149	0.000836088
ENSG00000182158	0.00120177
ENSG00000182168	0.013071
ENSG00000182173	0.00152024
ENSG00000182175	0.00312769
ENSG00000182179	0.0020658
ENSG00000182180	0.00168842
ENSG00000182196	0.00243024
ENSG00000182197	0.00155573
ENSG00000182199	0.000747562
ENSG00000182208	0.00180833
ENSG00000182224	0.00121174
ENSG00000182240	0.00530758
ENSG00000182253	0.00337496
ENSG00000182263	0.00369936
ENSG00000182264	0.00752842
ENSG00000182271	0.000914731
ENSG00000182272	0.00571889
ENSG00000182307	0.00169808
ENSG00000182308	0.000682547
ENSG00000182310	0.000984948
ENSG00000182325	0.000964997
ENSG00000182326	0.000642039
ENSG00000182327	0.0120295
ENSG00000182333	0.0118837
ENSG00000182359	0.0127631
ENSG00000182362	0.000815151
ENSG00000182372	0.00256978
ENSG00000182379	0.00255327
ENSG00000182389	0.000444031
ENSG00000182400	0.00132683
ENSG00000182446	0.0023041
ENSG00000182459	0.0528789
ENSG00000182463	0.00189148
ENSG00000182472	0.0210673
ENSG00000182473	0.00131365
ENSG00000182481	0.00135635
ENSG00000182511	0.00481309
ENSG00000182512	0.0025393
ENSG00000182533	0.0171799
ENSG00000182534	0.00853558
ENSG00000182541	0.0014387
ENSG00000182544	0.00318932
ENSG00000182551	0.0117758
ENSG00000182552	0.00578513
ENSG00000182557	0.02451
ENSG00000182568	0.00211282
ENSG00000182575	0.00237398
ENSG00000182578	0.00222736
ENSG00000182580	0.00121546
ENSG00000182584	0.000665144
ENSG00000182600	0.00297806
ENSG00000182606	0.00188382
ENSG00000182621	0.000959961
ENSG00000182628	0.00465507
ENSG00000182636	3.81283
ENSG00000182645	0.00380043
ENSG00000182667	0.00127406
ENSG00000182670	0.00468905
ENSG00000182676	0.0145584
ENSG00000182685	0.00195646
ENSG00000182704	0.00193237
ENSG00000182718	0.00263799
ENSG00000182732	0.00102493
ENSG00000182749	0.00247969
ENSG00000182752	0.00370034
ENSG00000182759	0.00709024
ENSG00000182768	0.00169389
ENSG00000182771	0.000604559
ENSG00000182791	0.00100901
ENSG00000182795	0.00139616
ENSG00000182809	0.000584435
ENSG00000182810	0.000523171
ENSG00000182827	0.00143775
ENSG00000182831	0.00171572
ENSG00000182836	0.00134585
ENSG00000182853	0.0822946
ENSG00000182858	0.00270782
ENSG00000182866	0.00370342
ENSG00000182870	0.0039752
ENSG00000182871	0.00538208
ENSG00000182873	0.00736607
ENSG00000182885	0.00359516
ENSG00000182902	0.00304878
ENSG00000182903	0.00228614
ENSG00000182919	0.00706025
ENSG00000182923	0.00338109
ENSG00000182934	0.000758325
ENSG00000182938	0.014935
ENSG00000182944	0.00171662
ENSG00000182950	0.00560949
ENSG00000182952	0.00185609
ENSG00000182957	0.00318815
ENSG00000182963	0.000921013
ENSG00000182979	0.000957018
ENSG00000182983	0.0107928
ENSG00000182985	0.00188334
ENSG00000182986	0.0208141
ENSG00000182993	0.00989954
ENSG00000183010	0.00500869
ENSG00000183011	0.0012815
ENSG00000183018	0.00433719
ENSG00000183019	0.033987
ENSG00000183020	0.00160154
ENSG00000183023	0.00168638
ENSG00000183034	0.00368943
ENSG00000183036	0.0112299
ENSG00000183044	0.00197739
ENSG00000183048	0.00151525
ENSG00000183049	0.00127455
ENSG00000183060	0.0146092
ENSG00000183066	0.0182439
ENSG00000183067	0.0331726
ENSG00000183072	0.00130093
ENSG00000183077	0.00861715
ENSG00000183087	0.00255456
ENSG00000183091	0.00170817
ENSG00000183092	0.0157443
ENSG00000183098	0.00441018
ENSG00000183111	0.00230418
ENSG00000183114	0.0024301
ENSG00000183117	0.000454979
ENSG00000183134	0.000897254
ENSG00000183155	0.00348159
ENSG00000183160	0.00296585
ENSG00000183166	0.000527869
ENSG00000183186	0.00150369
ENSG00000183207	0.00141632
ENSG00000183208	0.00288964
ENSG00000183230	0.00585493
ENSG00000183248	0.0011971
ENSG00000183255	0.00325375
ENSG00000183258	0.00120803
ENSG00000183260	0.00146041
ENSG00000183273	0.0110712
ENSG00000183283	0.000880827
ENSG00000183287	0.0092244
ENSG00000183291	0.00147836
ENSG00000183307	0.00145959
ENSG00000183309	0.00215927
ENSG00000183317	0.00141179
ENSG00000183346	0.0115754
ENSG00000183347	0.00282821
ENSG00000183379	0.00307895
ENSG00000183386	0.00166947
ENSG00000183397	0.00736784
ENSG00000183401	0.000905848
ENSG00000183421	0.00356481
ENSG00000183431	0.00111775
ENSG00000183476	0.0116077
ENSG00000183484	0.000900468
ENSG00000183486	0.00906296
ENSG00000183495	0.000815584
ENSG00000183508	0.00126608
ENSG00000183513	0.00219283
ENSG00000183527	0.00419918
ENSG00000183530	0.00207445
ENSG00000183549	0.0758058
ENSG00000183559	0.00235111
ENSG00000183569	0.00439892
ENSG00000183570	0.00516057
ENSG00000183571	0.0667152
ENSG00000183576	0.0479204
ENSG00000183579	0.00117979
ENSG00000183580	0.00142763
ENSG00000183597	0.00189864
ENSG00000183605	0.00949695
ENSG00000183607	0.00449194
ENSG00000183617	0.0103317
ENSG00000183621	0.00770306
ENSG00000183628	0.0402236
ENSG00000183648	0.00115243
ENSG00000183655	0.00154266
ENSG00000183662	0.000602276
ENSG00000183671	0.0984249
ENSG00000183682	0.0517499
ENSG00000183688	0.0144211
ENSG00000183696	0.00377936
ENSG00000183715	0.00104388
ENSG00000183718	0.00155421
ENSG00000183722	0.00195472
ENSG00000183723	0.00171336
ENSG00000183726	0.00439914
ENSG00000183734	0.0189598
ENSG00000183735	0.00331536
ENSG00000183741	0.000828289
ENSG00000183742	0.0107944
ENSG00000183751	0.00104879
ENSG00000183760	0.00429239
ENSG00000183762	0.00171528
ENSG00000183763	0.000915114
ENSG00000183773	0.00183003
ENSG00000183775	0.00112348
ENSG00000183778	0.0032175
ENSG00000183779	0.00111843
ENSG00000183798	0.00529348
ENSG00000183801	0.00292807
ENSG00000183807	0.0137035
ENSG00000183808	0.0010186
ENSG00000183826	0.00175405
ENSG00000183828	0.0139696
ENSG00000183831	0.00188366
ENSG00000183833	0.00259339
ENSG00000183844	0.0144218
ENSG00000183853	0.0018644
ENSG00000183856	0.0011298
ENSG00000183864	0.00103749
ENSG00000183873	0.00469866
ENSG00000183891	0.00691687
ENSG00000183914	0.00147046
ENSG00000183955	0.00384126
ENSG00000183963	0.00142636
ENSG00000183977	0.00226541
ENSG00000184005	0.00382406
ENSG00000184007	0.00121203
ENSG00000184009	0.00254434
ENSG00000184012	0.00259952
ENSG00000184014	0.00151223
ENSG00000184047	0.00118872
ENSG00000184056	0.00226279
ENSG00000184058	0.00147319
ENSG00000184076	0.000734984
ENSG00000184108	0.00154477
ENSG00000184113	0.00191613
ENSG00000184117	0.00251087
ENSG00000184144	0.00197584
ENSG00000184148	0.00215004
ENSG00000184156	0.00126191
ENSG00000184160	0.0113946
ENSG00000184164	0.00404309
ENSG00000184178	0.00144014
ENSG00000184182	0.00254842
ENSG00000184185	0.00195716
ENSG00000184203	0.00401008
ENSG00000184207	0.00128663
ENSG00000184208	0.000742727
ENSG00000184209	0.00494898
ENSG00000184220	0.00284285
ENSG00000184226	0.00120586
ENSG00000184232	0.00472059
ENSG00000184254	0.00405542
ENSG00000184261	0.00075398
ENSG00000184271	0.00114547
ENSG00000184277	0.00340618
ENSG00000184281	0.000762594
ENSG00000184292	0.00318657
ENSG00000184302	0.00102925
ENSG00000184304	0.00182909
ENSG00000184307	0.00114674
ENSG00000184313	0.00228939
ENSG00000184347	0.00220777
ENSG00000184349	0.00189226
ENSG00000184361	0.00426305
ENSG00000184363	0.00263033
ENSG00000184371	0.00249257
ENSG00000184381	0.00464534
ENSG00000184384	0.00137266
ENSG00000184402	0.00444055
ENSG00000184408	0.00360229
ENSG00000184428	0.0101772
ENSG00000184432	0.00113663
ENSG00000184436	0.00138023
ENSG00000184441	0.0185783
ENSG00000184445	0.00101082
ENSG00000184454	0.0235961
ENSG00000184459	0.0083598
ENSG00000184465	0.0109414
ENSG00000184470	0.00354803
ENSG00000184489	0.00565393
ENSG00000184497	0.011194
ENSG00000184507	0.00216304
ENSG00000184508	0.0142648
ENSG00000184517	0.0106784
ENSG00000184524	0.0005284
ENSG00000184544	0.00500807
ENSG00000184545	0.00122196
ENSG00000184557	0.00116033
ENSG00000184560	0.0017079
ENSG00000184574	0.00516385
ENSG00000184575	0.00267252
ENSG00000184584	0.00168285
ENSG00000184588	0.00260061
ENSG00000184601	0.00851984
ENSG00000184602	0.00136819
ENSG00000184613	0.000958869
ENSG00000184640	0.00178748
ENSG00000184647	0.00731896
ENSG00000184650	0.042945
ENSG00000184661	0.00108225
ENSG00000184672	0.000866143
ENSG00000184677	0.00163102
ENSG00000184678	0.00112267
ENSG00000184702	0.000835366
ENSG00000184708	0.000929124
ENSG00000184709	0.0281429
ENSG00000184719	0.00668116
ENSG00000184730	0.00212748
ENSG00000184731	0.00108809
ENSG00000184743	0.00420716
ENSG00000184787	0.0014234
ENSG00000184792	0.00133625
ENSG00000184811	0.00609784
ENSG00000184828	0.0019262
ENSG00000184838	0.01146
ENSG00000184840	0.000974323
ENSG00000184845	0.000928541
ENSG00000184857	0.00105099
ENSG00000184860	0.00523857
ENSG00000184863	0.0011119
ENSG00000184887	0.00330667
ENSG00000184897	0.00180732
ENSG00000184898	0.00116486
ENSG00000184900	0.000960457
ENSG00000184903	0.00254511
ENSG00000184908	0.0934047
ENSG00000184916	0.0011184
ENSG00000184922	0.00176042
ENSG00000184925	0.0171845
ENSG00000184937	0.00183096
ENSG00000184939	0.00131234
ENSG00000184956	0.0116244
ENSG00000184967	0.0169234
ENSG00000184983	0.00528852
ENSG00000184985	0.00341598
ENSG00000184988	0.000977057
ENSG00000184990	0.00366698
ENSG00000184992	0.000859644
ENSG00000184999	0.0105541
ENSG00000185000	0.00130157
ENSG00000185008	0.00956025
ENSG00000185009	0.00166974
ENSG00000185013	0.0104012
ENSG00000185019	0.00227644
ENSG00000185022	0.0037348
ENSG00000185024	0.00109731
ENSG00000185028	0.00518913
ENSG00000185033	0.00290867
ENSG00000185043	0.0397427
ENSG00000185049	0.0013875
ENSG00000185052	0.00238618
ENSG00000185056	0.00354928
ENSG00000185070	0.00249652
ENSG00000185088	0.0196469
ENSG00000185100	0.00287978
ENSG00000185101	0.00333529
ENSG00000185104	0.00110007
ENSG00000185105	0.00615183
ENSG00000185112	0.0073529
ENSG00000185122	0.00144069
ENSG00000185127	0.000933959
ENSG00000185133	0.00161239
ENSG00000185156	0.00267268
ENSG00000185163	0.00222412
ENSG00000185187	0.00329649
ENSG00000185189	0.00266718
ENSG00000185201	0.0139577
ENSG00000185215	0.00338057
ENSG00000185219	0.00756232
ENSG00000185231	0.0139391
ENSG00000185236	0.000999538
ENSG00000185250	0.000341312
ENSG00000185252	0.000933822
ENSG00000185262	0.00144614
ENSG00000185264	0.00252917
ENSG00000185267	0.00108216
ENSG00000185271	0.0111147
ENSG00000185272	0.00396562
ENSG00000185274	0.0017849
ENSG00000185278	0.00267233
ENSG00000185298	0.00270326
ENSG00000185303	0.0349268
ENSG00000185305	0.00514106
ENSG00000185324	0.00808384
ENSG00000185339	0.00665688
ENSG00000185340	0.00105886
ENSG00000185344	0.00332127
ENSG00000185345	0.00264861
ENSG00000185347	0.00124679
ENSG00000185359	0.000821296
ENSG00000185361	0.00151964
ENSG00000185386	0.0023677
ENSG00000185404	0.00442699
ENSG00000185414	0.00258936
ENSG00000185418	0.00312726
ENSG00000185420	0.00211778
ENSG00000185432	0.00246277
ENSG00000185436	0.00386201
ENSG00000185437	0.00440774
ENSG00000185442	0.00419363
ENSG00000185477	0.00493309
ENSG00000185479	0.0212095
ENSG00000185480	0.00905797
ENSG00000185482	0.00113547
ENSG00000185483	0.0182214
ENSG00000185499	0.00854199
ENSG00000185504	0.00124598
ENSG00000185507	0.00448123
ENSG00000185513	0.244197
ENSG00000185518	0.000842558
ENSG00000185519	0.0718519
ENSG00000185522	0.00290186
ENSG00000185523	0.0314319
ENSG00000185527	0.0101766
ENSG00000185532	0.00163673
ENSG00000185551	0.00188969
ENSG00000185559	1.19766
ENSG00000185565	0.00123152
ENSG00000185567	0.00664486
ENSG00000185585	0.00197799
ENSG00000185591	0.00165352
ENSG00000185594	0.000924432
ENSG00000185608	0.00100709
ENSG00000185615	0.0355683
ENSG00000185619	0.00484251
ENSG00000185621	0.00246291
ENSG00000185624	0.00294558
ENSG00000185627	0.00208638
ENSG00000185630	0.00153005
ENSG00000185634	0.00585029
ENSG00000185640	0.0742892
ENSG00000185650	0.00272405
ENSG00000185651	0.00327558
ENSG00000185652	0.00349833
ENSG00000185658	0.00222909
ENSG00000185664	0.0352868
ENSG00000185666	0.0153527
ENSG00000185669	0.00420479
ENSG00000185686	0.00122364
ENSG00000185689	0.0026295
ENSG00000185716	0.00194067
ENSG00000185722	0.000985809
ENSG00000185728	0.00187202
ENSG00000185736	0.0950988
ENSG00000185737	0.00255201
ENSG00000185739	0.00286045
ENSG00000185745	0.00162252
ENSG00000185760	0.0065406
ENSG00000185761	0.00403016
ENSG00000185774	0.000913768
ENSG00000185787	0.00154504
ENSG00000185798	0.00131076
ENSG00000185800	0.0018093
ENSG00000185803	0.00105632
ENSG00000185808	0.0316494
ENSG00000185811	0.00411618
ENSG00000185813	0.00064246
ENSG00000185818	0.00137052
ENSG00000185842	0.00333618
ENSG00000185847	0.0885076
ENSG00000185862	0.00144182
ENSG00000185873	0.00415982
ENSG00000185875	0.00373268
ENSG00000185880	0.0142314
ENSG00000185896	0.0014316
ENSG00000185905	0.00294761
ENSG00000185909	0.00263968
ENSG00000185917	0.00206217
ENSG00000185920	0.000895039
ENSG00000185924	0.00122076
ENSG00000185950	0.00148835
ENSG00000185958	0.00130925
ENSG00000185963	0.00242434
ENSG00000185966	0.0570472
ENSG00000185972	0.0017045
ENSG00000185988	0.0460956
ENSG00000185989	0.00341036
ENSG00000186001	0.00125283
ENSG00000186007	0.00167557
ENSG00000186009	0.000705258
ENSG00000186010	0.0398465
ENSG00000186019	0.00310179
ENSG00000186020	0.00203437
ENSG00000186049	0.0228223
ENSG00000186073	0.00734709
ENSG00000186074	0.00888327
ENSG00000186075	0.00207901
ENSG00000186081	0.00548465
ENSG00000186088	0.0051252
ENSG00000186106	0.00194361
ENSG00000186111	0.000863032
ENSG00000186115	0.0307083
ENSG00000186118	0.00042309
ENSG00000186132	0.00103536
ENSG00000186143	0.00455166
ENSG00000186150	0.00340608
ENSG00000186153	0.00456979
ENSG00000186166	0.00426311
ENSG00000186174	0.00122041
ENSG00000186184	0.00212833
ENSG00000186185	0.000613715
ENSG00000186187	0.004788
ENSG00000186188	0.0160318
ENSG00000186193	0.0230417
ENSG00000186197	0.0121253
ENSG00000186204	0.0310708
ENSG00000186205	0.00365288
ENSG00000186207	0.00899577
ENSG00000186212	0.0207718
ENSG00000186222	0.00173775
ENSG00000186226	0.22204
ENSG00000186260	0.00230367
